0,SS_boxname_001,Box 1,39,-1,42,420,0,"-1
0
0
-1
0"
1,SS_boxname_002,Box 2,39,-1,42,420,0,"-1
0
0
-1
0"
2,SS_boxname_003,Box 3,39,-1,42,420,0,"-1
0
0
-1
0"
3,SS_boxname_004,Box 4,39,-1,42,420,0,"-1
0
0
-1
0"
4,SS_boxname_005,Box 5,39,-1,42,420,0,"-1
0
0
-1
0"
5,SS_boxname_006,Box 6,39,-1,42,420,0,"-1
0
0
-1
0"
6,SS_boxname_007,Box 7,39,-1,42,420,0,"-1
0
0
-1
0"
7,SS_boxname_008,Box 8,39,-1,42,420,0,"-1
0
0
-1
0"
8,SS_boxname_009,Box 9,39,-1,42,420,0,"-1
0
0
-1
0"
9,SS_boxname_010,Box 10,39,-1,42,420,0,"-1
0
0
-1
0"
10,SS_boxname_011,Box 11,39,-1,42,420,0,"-1
0
0
-1
0"
11,SS_boxname_012,Box 12,39,-1,42,420,0,"-1
0
0
-1
0"
12,SS_boxname_013,Box 13,39,-1,42,420,0,"-1
0
0
-1
0"
13,SS_boxname_014,Box 14,39,-1,42,420,0,"-1
0
0
-1
0"
14,SS_boxname_015,Box 15,39,-1,42,420,0,"-1
0
0
-1
0"
15,SS_boxname_016,Box 16,39,-1,42,420,0,"-1
0
0
-1
0"
16,SS_boxname_017,Box 17,39,-1,42,420,0,"-1
0
0
-1
0"
17,SS_boxname_018,Box 18,39,-1,42,420,0,"-1
0
0
-1
0"
18,SS_boxname_019,Box 19,39,-1,42,420,0,"-1
0
0
-1
0"
19,SS_boxname_020,Box 20,39,-1,42,420,0,"-1
0
0
-1
0"
20,SS_boxname_021,Box 21,39,-1,42,420,0,"-1
0
0
-1
0"
21,SS_boxname_022,Box 22,39,-1,42,420,0,"-1
0
0
-1
0"
22,SS_boxname_023,Box 23,39,-1,42,420,0,"-1
0
0
-1
0"
23,SS_boxname_024,Box 24,39,-1,42,420,0,"-1
0
0
-1
0"
24,SS_boxname_025,Box 25,39,-1,42,420,0,"-1
0
0
-1
0"
25,SS_boxname_026,Box 26,39,-1,42,420,0,"-1
0
0
-1
0"
26,SS_boxname_027,Box 27,39,-1,42,420,0,"-1
0
0
-1
0"
27,SS_boxname_028,Box 28,39,-1,42,420,0,"-1
0
0
-1
0"
28,SS_boxname_029,Box 29,39,-1,42,420,0,"-1
0
0
-1
0"
29,SS_boxname_030,Box 30,39,-1,42,420,0,"-1
0
0
-1
0"
30,SS_boxname_031,Box 31,39,-1,42,420,0,"-1
0
0
-1
0"
31,SS_boxname_032,Box 32,39,-1,42,420,0,"-1
0
0
-1
0"
32,SS_boxname_033,Team 1,36,-1,42,252,0,"-1
0
0
-1
0"
33,SS_boxname_034,Team 2,36,-1,42,252,0,"-1
0
0
-1
0"
34,SS_boxname_035,Team 3,36,-1,42,252,0,"-1
0
0
-1
0"
35,SS_boxname_036,Team 4,36,-1,42,252,0,"-1
0
0
-1
0"
36,SS_boxname_037,Team 5,36,-1,42,252,0,"-1
0
0
-1
0"
37,SS_boxname_038,Team 6,36,-1,42,252,0,"-1
0
0
-1
0"
38,SS_boxname_039,Box 33,39,-1,42,420,0,"-1
0
0
-1
0"
39,SS_boxname_040,Box 34,39,-1,42,420,0,"-1
0
0
-1
0"
40,SS_boxname_041,Box 35,39,-1,42,420,0,"-1
0
0
-1
0"
41,SS_boxname_042,Box 36,39,-1,42,420,0,"-1
0
0
-1
0"
42,SS_boxname_043,Box 37,39,-1,42,420,0,"-1
0
0
-1
0"
43,SS_boxname_044,Box 38,39,-1,42,420,0,"-1
0
0
-1
0"
44,SS_boxname_045,Box 39,39,-1,42,420,0,"-1
0
0
-1
0"
45,SS_boxname_046,Box 40,39,-1,42,420,0,"-1
0
0
-1
0"
