0,0-msg_c08pc0101_oldman2_01,"{pageend:I once dreamed of becoming a Gym Leader...}
Though that dream never came true, I got to live
{pageend:with Pokémon all this time.}
It’s been a blessed life.",0,-1,54,1080,0,"-1
0
0
-1
0"
1,0-msg_c08pc0101_babyboy1_01,"Wow, you’re really cool! You have seven
Gym Badges!",0,-1,54,1080,0,"-1
0
0
-1
0"
2,0-msg_c08pc0101_babyboy1_02,"Wow! You’re awesomely cool! You have all eight
{pageend:Gym Badges!}
Now you have to challenge the Pokémon League!",0,-1,54,1080,0,"-1
0
0
-1
0"
3,0-msg_c08pc0101_middleman2_01_1,"Sunyshore City is situated on a narrow spit of
land bordered by the sea and mountains.",0,-1,54,1080,0,"-1
0
0
-1
0"
4,0-msg_c08pc0101_middleman2_01_2,"To make up for the lack of space, the city built
{pageend:solar panels to provide power and use as roads.}
It’s a place where nature, Pokémon, and people
are as one!",0,-1,54,1080,0,"-1
0
0
-1
0"
5,1-msg_c08r0101_woman1_01,Oh? Your {tag:0}...,0,-1,54,1080,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
6,1-msg_c08r0101_woman1_02,"{pageend:It worked stupendously hard, didn’t it?}
As its reward, please give it this Effort Ribbon.",0,-1,54,1080,0,"-1
0
0
-1
0"
7,1-msg_c08r0101_woman1_03,You received an Effort Ribbon.,0,-1,54,1080,0,"-1
0
0
-1
0"
8,1-msg_c08r0101_woman1_04,You put the Effort Ribbon on {tag:0}.,0,-1,54,1080,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
9,1-msg_c08r0101_woman1_05,"{pageend:It needs to work a little harder.}
If it does, I’ll give your Pokémon something nice.",0,-1,54,1080,0,"-1
0
0
-1
0"
10,1-msg_c08r0101_woman1_06,"Oh! That Effort Ribbon looks good on
your {tag:0}!",0,-1,54,1080,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
11,1-msg_c08r0101_seaman_01,"Sunyshore Market is best known for its big
selection of Poké Ball Stickers.",0,-1,54,1080,0,"-1
0
0
-1
0"
12,1-msg_c08r0101_sunglasses_01,"Ah, please, allow me a little of your time, if you
will. You won’t regret it.",0,-1,54,1080,0,"-1
0
0
-1
0"
463,43-msg_d31r0101_tokkun_01,"Oho... I see you’ve beaten the Elite Four.
Then you can now have your Lv. 100 Pokémon
undergo Hyper Training.",0,-1,54,1080,0,"-1
0
0
-1
0"
464,43-msg_d31r0101_tokkun_02,"What’s this? Seems you don’t have any
Bottle Caps or Gold Bottle Caps.",0,-1,54,1080,0,"-1
0
0
-1
0"
13,1-msg_c08r0101_middleman1_01,See the Sticker Merchant there?,0,-1,54,1080,0,"-1
0
0
-1
0"
14,1-msg_c08r0101_middleman1_02,"He didn’t have the Stickers I wanted today...
Maybe tomorrow, I guess.",0,-1,54,1080,0,"-1
0
0
-1
0"
15,1-msg_c08r0101_middleman1_03,"He came through with different Stickers today!
Just what I wanted to see!",0,-1,54,1080,0,"-1
0
0
-1
0"
16,2-msg_c08r0201_week_01_1,"{pageend:Oh, hello. You’re quite the nifty Trainer.}
My husband is a sailor, and he’s off working
{pageend:somewhere far away.}
I long for the day he comes back to me.",0,-1,54,1080,0,"-1
0
0
-1
0"
17,2-msg_c08r0201_week_01_2,"All that waiting every day gets to be very
{pageend:boring, though...}
I know! How about you visit me and I will tell you
stories every so often?",0,-1,54,1080,0,"-1
0
0
-1
0"
18,2-msg_c08r0201_week_02,"Starting tomorrow, please visit and I will tell you
some of my stories.",0,-1,54,1080,0,"-1
0
0
-1
0"
19,2-msg_c08r0201_week_03_1,"{pageend:Today is Monday!}
It’s time to get going on a brand-new week.",0,-1,54,1080,0,"-1
0
0
-1
0"
20,2-msg_c08r0201_week_03_2,"{pageend:Is there a story that might help perk us up?}
Ooh, I know! You know how there’s a Pokémon
called Exeggutor, right?",0,-1,54,1080,0,"-1
0
0
-1
0"
21,2-msg_c08r0201_week_04,"Apparently, when Exeggutor absorb sunlight,
it makes them grow. On Mondays, depending on
whether it’s rainy or sunny, we ourselves will have
{pageend:a totally different mood, right?}
I’d never Exegg-tly thought about that until
just now! You get it, right? Ahaha!
...
...
...",0,-1,54,1080,0,"-1
0
0
-1
0"
22,2-msg_c08r0201_week_05,"{pageend:Did that help you perk up?}
Here, you can give this to your Pokémon.",0,-1,54,1080,0,"-1
0
0
-1
0"
23,2-msg_c08r0201_week_06,You received the {tag:0}.,0,-1,54,1080,0,"-1
0
0
-1
0",3,1,38,0,0,0,,0
