0,ITEMINFO_000,???,109,-1,32,736,0,"0
0
0
-1
0"
1,ITEMINFO_001,"La Poké Ball dalle prestazioni migliori: cattura
qualsiasi Pokémon selvatico senza mai fallire.",109,-1,32,736,0,"0
0
0
-1
0"
2,ITEMINFO_002,"Poké Ball dalle prestazioni eccellenti: fornisce
maggiori probabilità di cattura rispetto alla
Mega Ball.",109,-1,32,736,0,"0
0
0
-1
0"
3,ITEMINFO_003,"Poké Ball dalle ottime prestazioni: fornisce
maggiori probabilità di cattura rispetto alla
normale Poké Ball.",109,-1,32,736,0,"0
0
0
-1
0"
4,ITEMINFO_004,"Strumento dotato di capsula usato per catturare
Pokémon selvatici. Si lancia contro il bersaglio
come una palla.",109,-1,32,736,0,"0
0
0
-1
0"
5,ITEMINFO_005,"Poké Ball speciale, usata soltanto nella Gran Palude.
È decorata con un motivo mimetico.",109,-1,32,736,0,"0
0
0
-1
0"
6,ITEMINFO_006,"Poké Ball un po’ diversa. Risulta particolarmente
efficace sui Pokémon di tipo Acqua e Coleottero.",109,-1,32,736,0,"0
0
0
-1
0"
7,ITEMINFO_007,"Poké Ball un po’ diversa. Risulta particolarmente
efficace sui Pokémon che vivono in acqua.",109,-1,32,736,0,"0
0
0
-1
0"
8,ITEMINFO_008,"Poké Ball un po’ diversa. Risulta particolarmente
efficace sui Pokémon selvatici più deboli.",109,-1,32,736,0,"0
0
0
-1
0"
9,ITEMINFO_009,"Poké Ball un po’ diversa. Risulta particolarmente
efficace sulle specie di Pokémon già catturate
in precedenza.",109,-1,32,736,0,"0
0
0
-1
0"
10,ITEMINFO_010,"Poké Ball un po’ diversa che diventa
progressivamente più efficace con il passare
dei turni nella lotta.",109,-1,32,736,0,"0
0
0
-1
0"
11,ITEMINFO_011,"Poké Ball graziosa che aumenta il livello di amicizia
dei Pokémon selvatici catturati.",109,-1,32,736,0,"0
0
0
-1
0"
12,ITEMINFO_012,"Poké Ball poco comune realizzata appositamente
per commemorare un particolare evento.",109,-1,32,736,0,"0
0
0
-1
0"
13,ITEMINFO_013,"Poké Ball un po’ diversa che rende più facile
catturare Pokémon selvatici di notte o in luoghi
bui come le grotte.",109,-1,32,736,0,"0
0
0
-1
0"
14,ITEMINFO_014,"Poké Ball curativa che ridà PS al Pokémon
catturato e cura tutti i problemi di stato.",109,-1,32,736,0,"0
0
0
-1
0"
15,ITEMINFO_015,"Poké Ball un po’ diversa che facilita la cattura
di un Pokémon selvatico se usata all’inizio
della lotta.",109,-1,32,736,0,"0
0
0
-1
0"
16,ITEMINFO_016,"Poké Ball molto esclusiva creata per commemorare
un evento speciale.",109,-1,32,736,0,"0
0
0
-1
0"
17,ITEMINFO_017,"Rimedio spray per le ferite.
Restituisce 20 PS a un Pokémon.",109,-1,32,736,0,"0
0
0
-1
0"
18,ITEMINFO_018,"Rimedio spray.
Cura un Pokémon dall’avvelenamento.",109,-1,32,736,0,"0
0
0
-1
0"
19,ITEMINFO_019,"Rimedio spray.
Cura un Pokémon dalla scottatura.",109,-1,32,736,0,"0
0
0
-1
0"
20,ITEMINFO_020,"Rimedio spray.
Cura un Pokémon dal congelamento.",109,-1,32,736,0,"0
0
0
-1
0"
21,ITEMINFO_021,"Rimedio spray.
Sveglia un Pokémon addormentato.",109,-1,32,736,0,"0
0
0
-1
0"
