132,msg_partner_553,{tag:0} guarda verso di te e annuisce.,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
0,msg_partner_002,{tag:0} non si stacca da te.,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
1,msg_partner_003,{tag:0} si arrabbia all’improvviso!,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
2,msg_partner_004,{tag:0} ha l’aria abbattuta...,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
3,msg_partner_005,{tag:0} ha freddo e si stringe a te!,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
4,msg_partner_006,{tag:0} è molto felice!,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
133,msg_partner_554,{tag:0} fa uno strano rumore...,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
134,msg_partner_555,"{tag:0} ringhia come se volesse dire
qualcosa...",0,-1,54,1080,1,"0
0
0
-1
0",1,1,2,0,0,0,,0
135,msg_partner_556,"{tag:0} dà dei colpetti agli oggetti
intorno...",0,-1,54,1080,1,"0
0
0
-1
0",1,1,2,0,0,0,,0
136,msg_partner_557,{tag:0} è molto felice!,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
137,msg_partner_558,{tag:0} pare un po’ sollevato!,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
138,msg_partner_559,{tag:0} si stringe felice a te!,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
139,msg_partner_560,{tag:0} è su di giri!,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
140,msg_partner_561,{tag:0} ha avuto un piccolo sussulto.,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
141,msg_partner_562,{tag:0} è felicissimo!,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
142,msg_partner_563,"{tag:0} sembra molto interessato a ciò
che lo circonda...",0,-1,54,1080,1,"0
0
0
-1
0",1,1,2,0,0,0,,0
5,msg_partner_017,"{tag:0} ti si struscia contro
all’improvviso!",0,-1,54,1080,1,"0
0
0
-1
0",1,1,2,0,0,0,,0
6,msg_partner_018,{tag:0} ha le foglie penzoloni.,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
7,msg_partner_019,"{tag:0} sembra apprezzare
la tua compagnia.",0,-1,54,1080,1,"0
0
0
-1
0",1,1,2,0,0,0,,0
8,msg_partner_020,{tag:0} vuole giocare con te.,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
9,msg_partner_021,"{tag:0} ti lancia uno sguardo carico
d’affetto...",0,-1,54,1080,1,"0
0
0
-1
0",1,1,2,0,0,0,,0
10,msg_partner_022,"{tag:0} fa del suo meglio
per starti dietro.",0,-1,54,1080,1,"0
0
0
-1
0",1,1,2,0,0,0,,0
11,msg_partner_023,{tag:0} fa un balletto di gioia!,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
12,msg_partner_024,"{tag:0} si struscia contro di te
con aria felice!",0,-1,54,1080,1,"0
0
0
-1
0",1,1,2,0,0,0,,0
13,msg_partner_025,"{tag:0} ti guarda con un’espressione
felice!",0,-1,54,1080,1,"0
0
0
-1
0",1,1,2,0,0,0,,0
14,msg_partner_026,{tag:0} ti segue felice!,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
143,msg_partner_564,{tag:0} sembra molto soddisfatto!,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
15,msg_partner_028,{tag:0} ti guarda fisso...,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
16,msg_partner_029,{tag:0} si gira verso di te e sorride!,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
17,msg_partner_030,{tag:0} saltella felice!,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
18,msg_partner_031,{tag:0} sembra davvero felice!,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
144,msg_partner_565,{tag:0} ha l’aria perplessa.,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
145,msg_partner_566,"A quanto pare, {tag:0} vuole passarti
davanti!",0,-1,54,1080,1,"0
0
0
-1
0",1,1,2,0,0,0,,0
19,msg_partner_034,{tag:0} ti guarda dritto negli occhi!,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
20,msg_partner_035,{tag:0} distoglie lo sguardo...,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
146,msg_partner_567,{tag:0} ha le foglie penzoloni.,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
21,msg_partner_037,{tag:0} ti solletica i piedi.,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
22,msg_partner_038,{tag:0} sputa grosse fiamme!,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
23,msg_partner_039,{tag:0} si arrabbia tutto d’un tratto!,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
24,msg_partner_040,"{tag:0} si diverte a picchiettare
il suolo.",0,-1,54,1080,1,"0
0
0
-1
0",1,1,2,0,0,0,,0
25,msg_partner_041,{tag:0} è raggiante!,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
147,msg_partner_568,{tag:0} arrossisce!,0,-1,54,1080,0,"0
0
0
-1
0",1,1,2,0,0,0,,0
148,msg_partner_569,"{tag:0} sembra non riuscire a muoversi
facilmente!",0,-1,54,1080,1,"0
0
0
-1
0",1,1,2,0,0,0,,0
149,msg_partner_570,"{tag:0} ti si struscia contro
tutto contento!",0,-1,54,1080,1,"0
0
0
-1
0",1,1,2,0,0,0,,0
