0,TOKUSEI_000,—,121,-1,42,420,0,"-1
0
0
-1
0"
1,TOKUSEI_001,Stench,121,-1,42,420,0,"-1
0
0
-1
0"
2,TOKUSEI_002,Drizzle,121,-1,42,420,0,"-1
0
0
-1
0"
3,TOKUSEI_003,Speed Boost,121,-1,42,420,0,"-1
0
0
-1
0"
4,TOKUSEI_004,Battle Armor,121,-1,42,420,0,"-1
0
0
-1
0"
5,TOKUSEI_005,Sturdy,121,-1,42,420,0,"-1
0
0
-1
0"
6,TOKUSEI_006,Damp,121,-1,42,420,0,"-1
0
0
-1
0"
7,TOKUSEI_007,Limber,121,-1,42,420,0,"-1
0
0
-1
0"
8,TOKUSEI_008,Sand Veil,121,-1,42,420,0,"-1
0
0
-1
0"
9,TOKUSEI_009,Static,121,-1,42,420,0,"-1
0
0
-1
0"
10,TOKUSEI_010,Volt Absorb,121,-1,42,420,0,"-1
0
0
-1
0"
11,TOKUSEI_011,Water Absorb,121,-1,42,420,0,"-1
0
0
-1
0"
12,TOKUSEI_012,Oblivious,121,-1,42,420,0,"-1
0
0
-1
0"
13,TOKUSEI_013,Cloud Nine,121,-1,42,420,0,"-1
0
0
-1
0"
14,TOKUSEI_014,Compound Eyes,121,-1,42,420,0,"-1
0
0
-1
0"
15,TOKUSEI_015,Insomnia,121,-1,42,420,0,"-1
0
0
-1
0"
16,TOKUSEI_016,Color Change,121,-1,42,420,0,"-1
0
0
-1
0"
17,TOKUSEI_017,Immunity,121,-1,42,420,0,"-1
0
0
-1
0"
18,TOKUSEI_018,Flash Fire,121,-1,42,420,0,"-1
0
0
-1
0"
19,TOKUSEI_019,Shield Dust,121,-1,42,420,0,"-1
0
0
-1
0"
20,TOKUSEI_020,Own Tempo,121,-1,42,420,0,"-1
0
0
-1
0"
21,TOKUSEI_021,Suction Cups,121,-1,42,420,0,"-1
0
0
-1
0"
22,TOKUSEI_022,Intimidate,121,-1,42,420,0,"-1
0
0
-1
0"
23,TOKUSEI_023,Shadow Tag,121,-1,42,420,0,"-1
0
0
-1
0"
24,TOKUSEI_024,Rough Skin,121,-1,42,420,0,"-1
0
0
-1
0"
25,TOKUSEI_025,Wonder Guard,121,-1,42,420,0,"-1
0
0
-1
0"
26,TOKUSEI_026,Levitate,121,-1,42,420,0,"-1
0
0
-1
0"
27,TOKUSEI_027,Effect Spore,121,-1,42,420,0,"-1
0
0
-1
0"
28,TOKUSEI_028,Synchronize,121,-1,42,420,0,"-1
0
0
-1
0"
29,TOKUSEI_029,Clear Body,121,-1,42,420,0,"-1
0
0
-1
0"
30,TOKUSEI_030,Natural Cure,121,-1,42,420,0,"-1
0
0
-1
0"
31,TOKUSEI_031,Lightning Rod,121,-1,42,420,0,"-1
0
0
-1
0"
32,TOKUSEI_032,Serene Grace,121,-1,42,420,0,"-1
0
0
-1
0"
33,TOKUSEI_033,Swift Swim,121,-1,42,420,0,"-1
0
0
-1
0"
34,TOKUSEI_034,Chlorophyll,121,-1,42,420,0,"-1
0
0
-1
0"
35,TOKUSEI_035,Illuminate,121,-1,42,420,0,"-1
0
0
-1
0"
36,TOKUSEI_036,Trace,121,-1,42,420,0,"-1
0
0
-1
0"
37,TOKUSEI_037,Huge Power,121,-1,42,420,0,"-1
0
0
-1
0"
38,TOKUSEI_038,Poison Point,121,-1,42,420,0,"-1
0
0
-1
0"
39,TOKUSEI_039,Inner Focus,121,-1,42,420,0,"-1
0
0
-1
0"
40,TOKUSEI_040,Magma Armor,121,-1,42,420,0,"-1
0
0
-1
0"
41,TOKUSEI_041,Water Veil,121,-1,42,420,0,"-1
0
0
-1
0"
42,TOKUSEI_042,Magnet Pull,121,-1,42,420,0,"-1
0
0
-1
0"
43,TOKUSEI_043,Soundproof,121,-1,42,420,0,"-1
0
0
-1
0"
44,TOKUSEI_044,Rain Dish,121,-1,42,420,0,"-1
0
0
-1
0"
45,TOKUSEI_045,Sand Stream,121,-1,42,420,0,"-1
0
0
-1
0"
46,TOKUSEI_046,Pressure,121,-1,42,420,0,"-1
0
0
-1
0"
47,TOKUSEI_047,Thick Fat,121,-1,42,420,0,"-1
0
0
-1
0"
48,TOKUSEI_048,Early Bird,121,-1,42,420,0,"-1
0
0
-1
0"
49,TOKUSEI_049,Flame Body,121,-1,42,420,0,"-1
0
0
-1
0"
50,TOKUSEI_050,Run Away,121,-1,42,420,0,"-1
0
0
-1
0"
51,TOKUSEI_051,Keen Eye,121,-1,42,420,0,"-1
0
0
-1
0"
52,TOKUSEI_052,Hyper Cutter,121,-1,42,420,0,"-1
0
0
-1
0"
53,TOKUSEI_053,Pickup,121,-1,42,420,0,"-1
0
0
-1
0"
54,TOKUSEI_054,Truant,121,-1,42,420,0,"-1
0
0
-1
0"
55,TOKUSEI_055,Hustle,121,-1,42,420,0,"-1
0
0
-1
0"
56,TOKUSEI_056,Cute Charm,121,-1,42,420,0,"-1
0
0
-1
0"
57,TOKUSEI_057,Plus,121,-1,42,420,0,"-1
0
0
-1
0"
58,TOKUSEI_058,Minus,121,-1,42,420,0,"-1
0
0
-1
0"
59,TOKUSEI_059,Forecast,121,-1,42,420,0,"-1
0
0
-1
0"
60,TOKUSEI_060,Sticky Hold,121,-1,42,420,0,"-1
0
0
-1
0"
61,TOKUSEI_061,Shed Skin,121,-1,42,420,0,"-1
0
0
-1
0"
62,TOKUSEI_062,Guts,121,-1,42,420,0,"-1
0
0
-1
0"
63,TOKUSEI_063,Marvel Scale,121,-1,42,420,0,"-1
0
0
-1
0"
64,TOKUSEI_064,Liquid Ooze,121,-1,42,420,0,"-1
0
0
-1
0"
65,TOKUSEI_065,Overgrow,121,-1,42,420,0,"-1
0
0
-1
0"
66,TOKUSEI_066,Blaze,121,-1,42,420,0,"-1
0
0
-1
0"
67,TOKUSEI_067,Torrent,121,-1,42,420,0,"-1
0
0
-1
0"
