0,DLP_PARK_INFO_000,,109,-1,32,736,0,"0
0
0
-1
0"
1,DLP_PARK_INFO_001,"Frammento di piccole dimensioni che emana un’energia
misteriosa. Al suo interno è visibile un motivo floreale
che ricorda una Ribelle.",109,-1,32,736,0,"0
0
0
-1
0"
2,DLP_PARK_INFO_002,"Frammento di grandi dimensioni che emana un’energia
misteriosa. Al suo interno è visibile un motivo floreale
che ricorda una Ribelle.",109,-1,32,736,0,"0
0
0
-1
0"
3,DLP_PARK_INFO_003,"Una lastra traboccante di energia enigmatica. Puoi
percepire una forte connessione tra essa e la
Stanza della Scoperta nel Parco Ribelle.",109,-1,32,736,0,"-1
0
0
-1
0"
4,DLP_PARK_INFO_004,,109,-1,32,736,0,"0
0
0
-1
0"
5,DLP_PARK_INFO_005,,109,-1,32,736,0,"0
0
0
-1
0"
6,DLP_PARK_INFO_006,,109,-1,32,736,0,"0
0
0
-1
0"
7,DLP_PARK_INFO_007,"Una lastra traboccante di energia enigmatica. Puoi
percepire una forte connessione tra essa e la
Stanza di Kanto nel Parco Ribelle.",109,-1,32,736,0,"-1
0
0
-1
0"
8,DLP_PARK_INFO_008,,109,-1,32,736,0,"0
0
0
-1
0"
9,DLP_PARK_INFO_009,,109,-1,32,736,0,"0
0
0
-1
0"
10,DLP_PARK_INFO_010,,109,-1,32,736,0,"0
0
0
-1
0"
11,DLP_PARK_INFO_011,"Una lastra traboccante di energia enigmatica. Puoi
percepire una forte connessione tra essa e la
Stanza di Johto nel Parco Ribelle.",109,-1,32,736,0,"-1
0
0
-1
0"
12,DLP_PARK_INFO_012,,109,-1,32,736,0,"0
0
0
-1
0"
13,DLP_PARK_INFO_013,,109,-1,32,736,0,"0
0
0
-1
0"
14,DLP_PARK_INFO_014,,109,-1,32,736,0,"0
0
0
-1
0"
15,DLP_PARK_INFO_015,"Una lastra traboccante di energia enigmatica. Puoi
percepire una forte connessione tra essa e la
Stanza dell'Anima nel Parco Ribelle.",109,-1,32,736,0,"-1
0
0
-1
0"
16,DLP_PARK_INFO_016,,109,-1,32,736,0,"0
0
0
-1
0"
17,DLP_PARK_INFO_017,,109,-1,32,736,0,"0
0
0
-1
0"
18,DLP_PARK_INFO_018,"Una lastra traboccante di energia enigmatica. Puoi
percepire una forte connessione tra essa e la
Stanza dell'Arcobaleno nel Parco Ribelle.",109,-1,32,736,0,"-1
0
0
-1
0"
19,DLP_PARK_INFO_019,,109,-1,32,736,0,"0
0
0
-1
0"
20,DLP_PARK_INFO_020,"Una lastra traboccante di energia enigmatica. Puoi
percepire una forte connessione tra essa e la
Stanza della Tempesta nel Parco Ribelle.",109,-1,32,736,0,"-1
0
0
-1
0"
21,DLP_PARK_INFO_021,,109,-1,32,736,0,"0
0
0
-1
0"
22,DLP_PARK_INFO_022,"Una lastra traboccante di energia enigmatica. Puoi
percepire una forte connessione tra essa e la
Stanza Oceanica nel Parco Ribelle.",109,-1,32,736,0,"-1
0
0
-1
0"
23,DLP_PARK_INFO_023,,109,-1,32,736,0,"0
0
0
-1
0"
24,DLP_PARK_INFO_024,"Una lastra traboccante di energia enigmatica. Puoi
percepire una forte connessione tra essa e la
Stanza Tettonica nel Parco Ribelle.",109,-1,32,736,0,"-1
0
0
-1
0"
25,DLP_PARK_INFO_025,,109,-1,32,736,0,"0
0
0
-1
0"
26,DLP_PARK_INFO_026,"Una lastra traboccante di energia enigmatica. Puoi
percepire una forte connessione tra essa e la
Stanza Stratosferica nel Parco Ribelle.",109,-1,32,736,0,"-1
0
0
-1
0"
27,DLP_PARK_INFO_027,,109,-1,32,736,0,"0
0
0
-1
0"
28,DLP_PARK_INFO_028,"Una lastra traboccante di energia enigmatica. Puoi
percepire una forte connessione tra essa e la
Stanza Genoma nel Parco Ribelle.",109,-1,32,736,0,"-1
0
0
-1
0"
29,DLP_PARK_INFO_029,,109,-1,32,736,0,"0
0
0
-1
0"
30,DLP_PARK_INFO_030,"Una lastra traboccante di energia enigmatica. Puoi
percepire una forte connessione tra essa e la
Stanza della Distorsione nel Parco Ribelle.",109,-1,32,736,0,"-1
0
0
-1
0"
31,DLP_PARK_INFO_031,"Una lastra traboccante di energia enigmatica. Puoi
percepire una forte connessione tra essa e la
Stanza della Distorsione nel Parco Ribelle.",109,-1,32,736,0,"0
0
0
-1
0"
